"ITRAXX SOVX WESTERN EUROPE SERIES 7","Untranched","4,724,366,541","605,780,500","282",
"LCDX.NA SERIES 10","Tranched","12,111,563,306","1,511,000,000","297",
"LCDX.NA SERIES 10","Untranched","20,094,082,137","4,142,244,001","330",
"LCDX.NA SERIES 12","Tranched","3,332,000,000","1,078,000,000","142",
"LCDX.NA SERIES 12","Untranched","10,552,594,666","1,065,810,200","218",
"LCDX.NA SERIES 13","Tranched","160,150,000","70,150,000","24",
"LCDX.NA SERIES 13","Untranched","4,900,758,081","675,020,000","109",
"LCDX.NA SERIES 14","Untranched","1,417,455,000","265,990,000","36",
"LCDX.NA SERIES 15","Untranched","1,201,673,692","194,715,000","42",
"LCDX.NA SERIES 16","Untranched","3,788,935,000","104,750,000","156",
"LCDX.NA SERIES 17","Untranched","1,424,094,288","217,750,000","67",
"LCDX.NA SERIES 18","Untranched","1,903,313,900","804,050,000","234",
"LCDX.NA SERIES 9","Tranched","11,430,859,182","886,786,150","282",
"LCDX.NA SERIES 9","Untranched","11,212,324,745","1,657,210,840","174",
"MBX.FN30.350.10","Untranched","454,000,000","244,000,000","36",
"MBX.FN30.400.09-V1","Untranched","1,353,946,000","626,946,000","60",
"MBX.FN30.450.09-V1","Untranched","1,325,694,000","502,204,000","76",
"MBX.FN30.500.09-V1","Untranched","1,678,150,000","516,000,000","199",
"MBX.FN30.500.10","Untranched","5,078,646,000","2,365,683,000","247",
"MBX.FN30.550.08-V1","Untranched","687,000,000","242,500,000","15",
"MBX.FN30.650.67","Untranched","18,600,723,000","9,536,000,000","311",
"MBX.GII30.450.10","Untranched","285,000,000","280,000,000","45",
"MBX.GII30.500.10","Untranched","1,300,000,000","151,000,000","35",
"MCDX.NA.10","Untranched","5,266,111,000","819,579,000","269",
"MCDX.NA.11","Untranched","2,111,900,000","857,500,000","107",
"MCDX.NA.12","Untranched","837,000,000","298,000,000","52",
"MCDX.NA.13","Untranched","1,108,500,000","161,500,000","86",
"MCDX.NA.14","Untranched","2,389,000,000","479,000,000","174",
"MCDX.NA.15","Untranched","3,586,480,000","576,800,000","545",
"MCDX.NA.16","Untranched","5,212,741,000","872,226,400","286",
"MCDX.NA.17","Untranched","6,795,100,000","583,300,000","269",
"MCDX.NA.18","Untranched","5,017,050,000","1,755,050,000","447",
"PO.FN30.650.67","Untranched","2,210,000,000","63,500,000","11",
"PRIMEX.ARM.1","Untranched","3,556,630,785","934,965,785","377",
"PRIMEX.ARM.2","Untranched","2,026,870,000","585,060,000","219",
"PRIMEX.FRM.1","Untranched","1,267,085,000","272,940,000","82",
"PRIMEX.FRM.2","Untranched","2,355,620,000","434,850,000","143",
"TABX.HE.07-1.06-2.BBB.35-100","Tranched","453,000,000","235,000,000","14",
"TABX.HE.07-1.06-2.BBB-.0-5","Tranched","220,000,000","160,000,000","28",
"TABX.HE.07-1.06-2.BBB-.10-15","Tranched","190,000,000","43,000,000","36",
"TABX.HE.07-1.06-2.BBB-.15-25","Tranched","258,000,000","125,000,000","25",
"TABX.HE.07-1.06-2.BBB-.25-40","Tranched","522,500,000","242,500,000","63",
"TABX.HE.07-1.06-2.BBB-.40-100","Tranched","2,554,913,400","1,042,076,000","146",
"TABX.HE.07-1.06-2.BBB-.5-10","Tranched","220,000,000","175,000,000","24",
"TRX.II.AAA.1.DEC12","Untranched","770,000,000","285,000,000","31",
"TRX.II.AAA.1.MAR13","Untranched","390,000,000","240,000,000","14",
"TRX.II.AAA.1.SEP12","Untranched","1,215,733,000","182,688,000","57",
"Index Swaptions","Untranched","161,547,181,936","26,913,682,958","1,852",
"Index Untranched Other","Untranched","16,425,620,073","8,348,341,933","349",
"Index Tranched Other","Tranched","1,427,991,354","822,209,843","96",
"Total Index Untranched","Untranched","8,620,253,325,875","1,055,545,411,113","146,068",
"Total Index Tranched","Tranched","2,187,164,697,616","392,015,666,476","35,119",
"Total","","10,807,418,023,491","1,447,561,077,589","181,187",
" "



